"Y","A","L","M1","M2"
6.37176046389222,0.253988888135078,2.48566156143796,1,0.917123013294775
13.5690485505462,2.36841713555918,1.95998170769623,1,-0.209329657515257
-1.47077403560778,-1.0027201567101,0.19166338489197,1,0.163114319656486
9.53206397902983,1.25165554907682,1.55254427210515,1,0.836787893445666
1.41063620860856,-0.548648170105877,0.914242286889689,1,0.161373531597118
-0.895974864437412,-0.873268175143474,0.358625374801395,1,2.61904516315379
1.32012020304095,-0.674982172040804,0.175095636090836,1,0.663776332714841
1.33794909837261,-1.09267998851962,-0.847267768953972,0,-2.05634096247537
2.54233028584202,0.0170835775667518,0.978231657400864,1,-0.902295810541898
11.8573918350614,1.74280950465787,1.80586825914887,1,0.970991244719405
3.26883657697038,-0.138300495994544,0.122914802352916,1,0.224026909703361
1.40579300664765,-0.333699001251429,-0.1297720262759,0,0.311523126910963
2.45236343378971,0.479940276629131,-0.216428659149337,0,-0.594505531720676
5.1024245854568,0.631655884864862,1.44647816735024,1,-0.13098745675152
-0.381972026795268,-1.29663508499301,0.409709801556001,1,0.650379428488497
3.8243767697211,-0.370139511832129,0.910916571988728,1,0.13087182464009
6.92211593048284,0.622490469957495,1.43035816657513,1,0.565396939121241
2.63983316520501,-0.60454145524159,-0.381291955622273,0,-1.11983999279456
3.74530490059192,0.508800574556326,0.202307176881315,1,-1.70592941519608
-2.0155491991129,-1.70513850845514,-0.806199194081451,0,0.429981768715967
2.22589351906574,-0.14639461661009,0.294634183706975,1,0.408009095377541
3.46841526470336,-0.023810139692185,1.40488308312069,1,-1.28321580534521
1.90535939941667,-0.7509852145304,1.02376684645418,1,-0.142395382984818
0.563051741126973,-1.19711395889594,0.476126064485472,1,0.451343094469276
0.112792390951652,1.33469866531648,-0.670330329898876,0,-2.26916900759041
2.79178200606627,0.181316186692348,0.159234321208676,1,-1.54849681833501
4.06258879782609,-0.989056793316161,-0.382715383134029,0,-0.537956522944915
6.13643447917423,0.245695943716858,0.935762593244525,1,-0.508659713760844
-0.283076268199274,-1.1468640096893,-0.631532267741634,0,1.07464597272586
1.18765249359359,-1.81472536347259,-0.0983060774786364,0,0.145919117534305
7.91067118037567,0.968134826115161,1.03198498311984,1,-1.46965196206161
9.77356503041744,1.34099890973153,0.387808429457905,1,1.06023602618692
4.14340565838447,0.483750361022398,-1.25612931333732,0,1.50577867187492
-0.986177226827139,-0.852209694616852,-0.786952730090235,0,0.745095590138807
5.95593330194404,0.918252288308463,0.429811548667884,1,-0.541748149735823
3.71812894112489,0.939890829236138,-0.37641621920597,0,0.623357991493437
-2.59382777670842,-2.38873599622867,-1.21622906636522,0,-0.0641310530427005
3.8695551411772,0.164227193224434,1.02927851411841,1,0.387959916062877
8.32641397863768,1.57601228570998,0.430396999024907,1,-1.44341727836117
1.45675018608065,0.5226893572986,-1.24557402009338,0,0.195106187031047
-1.08091190279345,-0.24578406616395,-0.602728486487283,0,-0.151294230911115
1.15072865159276,-0.707316940475228,0.660069387382248,1,2.30215931685483
7.68319297104274,0.524952122427309,2.05074952611361,1,0.462076851671799
0.456737895063198,-1.15863129935288,0.490808178818426,1,1.63990877067548
0.390456340868375,-0.688858211839144,-1.73147941878002,0,0.53785681492095
-2.40764648517098,-2.36118461488416,0.71088365940818,1,-1.38749630044279
3.62620128771768,0.0883332900829321,0.0138229114622208,1,1.76279656150249
-0.032097335299848,-0.256712716965894,-1.40104159736621,0,-0.140864737936054
7.35259677460002,0.4200448686459,1.25912366544167,1,0.519513119686334
2.0937817470694,-0.239483655266385,-0.127477518375642,0,1.48423774863906
0.922251882090338,-0.525776055385266,-0.729386513651465,0,2.0005915724259
1.82177398386209,0.694097579675168,-1.21136136021004,0,-0.256000838228137
3.06447482856158,-0.044731040041951,0.599619744841827,1,1.60519996075556
-1.93505092345789,-1.64325581027671,-1.16032952722025,0,1.65165228907591
6.47091746425786,0.949937392631806,0.439093434435602,1,-1.58928159524979
4.95403607095714,0.345593072020535,0.204853736631967,1,-2.07684164137568
0.694703544411723,-0.0500356669649537,-0.699181340101498,0,0.521698551796854
3.58776585721329,0.363845493183845,-0.926625676673078,0,0.770596404467428
0.491084540824675,-1.08253940950959,-1.01348237524073,0,0.0863680472250626
4.56274379252231,0.375861491170957,0.604987059771553,1,0.899575259875117
15.4977545790231,3.54103653017548,1.73440013278809,1,-0.212972473640658
0.494691680454874,-2.72940048696907,-0.349850530637584,0,0.339128097344577
3.37936795828745,-0.173100940304731,1.19918550882917,1,-0.146281421074031
4.30926707204039,0.0972455431550051,1.02390099805067,1,0.91093486041255
4.7340172426812,1.46366086165524,-0.0462751493457263,0,2.001937237892
9.21286587828823,1.52955121395209,1.3865084257746,1,-0.428180014796454
-5.21551428861839,-3.40673596199034,-2.19527271893927,0,0.373824646563371
1.24431361676701,0.154720782577727,-0.127556912959721,0,0.244714078144199
-1.68153391262975,-0.307276682512014,-1.31699684187755,0,-0.0804014930245349
-1.83371294919664,-0.86961596654333,-1.42693514077612,0,1.62513183583387
4.54955018425965,-0.0217413567930783,0.879441630777448,1,-1.11171858578266
9.37982005424477,2.18493872692363,0.393991575061551,1,-0.82990569690419
4.07352677480582,0.248207201165515,0.688925483808324,1,0.750940685989174
10.1884324797786,1.39762662300047,2.35371650147812,1,-1.29285046523346
2.39008079872383,-1.33450281909891,-1.01509767142568,0,-0.0676808076007506
2.573928439397,-0.710392235845673,0.29097752030344,1,0.874049300445724
8.03308872838793,1.62498021254239,1.5653260791163,1,-2.49183891395951
0.0015951002310568,-0.2227304649787,-0.847118368392685,0,0.948597077397742
5.60253127640729,0.0147741221959409,1.32766015821886,1,0.0828676893327494
11.4816297618649,2.15092015688453,0.477046331297495,1,0.42939368310215
6.31658521286144,0.82725232383062,0.185250936701998,1,0.181612588724139
6.03255546481981,0.646016560510756,0.253294888269178,1,2.16146089284018
12.411966801678,2.15721193514279,2.59222735059808,1,0.149999243560492
4.3468967776505,-0.017057165260724,1.0743469927976,1,0.660844760869576
-0.116988070313422,-1.19971319284803,-1.59690189232843,0,-0.324868036977321
0.896942757806278,-0.416791235634487,-0.08758859634284,0,-0.598976090812004
-0.280873385820382,-1.01903928455749,0.360767590473571,1,1.12352788809052
-0.0616070851290265,-0.690144805210317,-0.879959981390249,0,-0.160300644218139
-0.947689403706765,-0.334133189130153,-3.32333496463735,0,-1.21471324134022
3.11080009069039,1.41814446640227,-0.467515453104074,0,-1.1946558590013
4.3173266386631,0.419942457980898,0.431540265686064,1,-0.148504680452112
2.26114705351156,1.54603128830307,-0.603989453839598,0,-0.737738498398282
0.462470227639704,-1.06241425095187,0.674446692727869,1,0.779163494592299
6.30128762553362,0.46273804678604,0.635920535815115,1,-0.43734265908931
4.34344911372055,0.859047832581418,-0.6129703875966,0,0.684299007633037
5.77069853990844,0.715679527846474,0.414891345420873,1,0.51104142685972
4.4641984627589,0.523532806242985,0.87734337263099,1,2.42291836220975
5.63142416842633,1.4836494095949,0.0211575826150346,1,-0.569755882486313
7.54062735752067,0.921389668490222,1.81038329471412,1,0.219232148372595
0.0103551412255983,-1.45748794924749,-0.452095704176033,0,1.60939251257385
1.49570159478862,0.104274852010409,-0.125123985524671,0,-0.272207618405536
9.43963488547058,1.39201515481636,0.766800416430955,1,1.17127752167289
2.94117162670272,0.114818384924018,-0.0915202609179469,0,2.00179417441047
-0.127664930121177,-0.447500301130457,-1.87430580949677,0,0.600042365524512
-0.369253482118278,-1.29988045259113,-0.664162017642437,0,1.63550610653216
4.6998325407645,-0.204388138027454,0.203412817864451,1,-2.98254657848873
-3.23418427562872,-2.0605375384571,-2.59444339336319,0,0.127125813677785
4.77071697084096,1.47558160263183,-0.0937339314326884,0,1.48872105789798
2.83810028219497,-0.525476525521342,-0.42731991750986,0,-0.527301503310849
1.92602721745872,-0.717107320418135,0.442979277073699,1,-0.176639195209055
0.947373742055349,0.674601358600377,-1.18780792537667,0,-0.111992414751803
5.98386024438584,0.962971266677545,0.626425473400949,1,0.131515511095275
3.81731902680059,0.159261077631469,0.361646601426292,1,-1.69825969703817
3.85686089994862,-0.528188865909447,-0.472960579074293,0,0.813949994941924
8.61648206541878,1.56064792750483,0.944893702291134,1,-0.0400263808505697
9.88434149916163,1.41265163070364,0.906402247532177,1,-1.06525998489485
10.7652609065402,1.75707156460936,0.471773704653551,1,0.870437324621598
3.72646777728553,-0.474542088909379,0.389499930452052,1,-0.273334601691964
4.11612332834456,-0.0423123984891182,0.521940267341663,1,0.693428192106318
11.3735797192425,2.08365213999585,0.904452839801686,1,-0.309072951603163
7.87036192210477,0.566903678090739,1.69679092635824,1,-0.936678297554383
3.85300601154075,1.33778654235137,-0.884337435337159,0,-0.00107451470022842
6.67500409851487,0.26748170757053,0.856489701469777,1,0.581808922811665
5.27115265915976,1.16297725506629,0.174942450574153,1,-0.405226355097454
2.40059877612677,-0.50378576840479,-0.39850496200257,0,-0.296522908981929
-3.49685762318504,-2.0095891600881,0.275202562394104,1,1.74752367972678
-1.13434535019456,-0.382054731126499,-1.26871879906914,0,-1.3577805721702
1.52079284843743,-0.14082745886382,-0.0100813289857133,0,0.988741252145678
7.56804588178715,1.2169123470339,0.653401724502478,1,0.206380675246859
6.4173856246199,0.604997094515603,0.0985799794940007,1,-0.0716958196431652
7.13444485366273,0.518758614288752,0.902616941324951,1,0.108708807253173
0.356784579195527,-0.7241686673277,-0.519897495889219,0,-0.74049046106032
1.36561160432753,-0.49023733299565,-1.29349097974465,0,0.127923199145654
3.01924183289615,0.615149251619505,-0.0468977104387991,0,-0.632875544324311
3.71083638178518,0.775466283109129,-0.634996265894026,0,-0.453776542311066
2.59387943152336,0.717885590444471,-0.217702271888753,0,-0.726100366022478
-1.18789474615995,-0.971395630969862,-1.57484166313679,0,1.15750719582286
3.783541684696,0.938658115421336,-0.277503151930296,0,0.0223338887817987
6.17457869819696,0.860830884828995,0.550292207500562,1,-0.0532960729045647
-0.131756734714478,-0.408114056172861,-0.610946617050162,0,-0.0102200387137593
-0.545131098959663,0.110765697317044,-2.13486545165556,0,-2.67815410606989
7.2082321182539,1.29554264990257,0.699277437883826,1,-0.525365715478826
10.1068308543723,2.81744436889535,1.07719596695356,1,-1.61523435869207
5.20601831528664,0.0677654289553619,0.867918157302513,1,-0.812400034203534
4.58336599396278,0.839580745401067,-0.790739378535982,0,1.94155443313486
4.63693257553868,2.24988045980937,-0.10933017366166,0,-0.722411681171046
0.45892722985565,-0.927028626853622,-0.930350061060798,0,0.782521780362734
0.864722972541895,-0.122480608911966,-0.367121264652075,0,0.330466187323302
-0.857830558724302,-2.26927812353532,-0.8929143087506,0,-0.077085976104689
3.59914563002602,1.19192791663402,-0.357772808042799,0,-1.19715376869518
3.8446739873886,-0.650791399786289,-0.26746212397493,0,0.849736198907957
2.84036087766529,0.47414139689363,-0.311919498370216,0,0.410215369209058
-0.0177194597190596,-1.54451703748491,-0.298699732350819,0,1.28960027568943
2.06878325345951,0.706641461314494,-0.593535614205127,0,0.0924541581579645
5.15077238645891,0.219982934855435,0.826703839100183,1,0.743643969611721
-1.43330443185645,-1.13743446760257,-2.16140641596862,0,1.37417179406134
0.890081142946676,-0.971317956971579,-0.921042492750423,0,-2.1916163029702
5.85566575807709,0.258717977860162,0.517163069831032,1,0.151963002920626
9.91288430691503,2.62681560198492,0.236863388154827,1,-0.632407900457419
1.66638893563648,-0.238663393669871,-0.706877224447682,0,-0.532274383243311
7.94946157816033,1.11978211236831,0.818938658902058,1,1.58925564267419
6.16921703836405,1.53106996090948,0.110031069477065,1,0.767697456652755
2.85351692262869,0.458803079009665,-0.687460513749019,0,0.292714929444968
8.09118256041246,1.1228427806643,1.58060254199461,1,1.5179857542645
1.20983147561552,-0.78273311286693,0.344154116514183,1,0.418015188417669
5.36699014305072,-0.287375002728824,1.71047726426708,1,1.61203465819683
1.71697768716648,0.105026038641516,-0.110721968671133,0,-0.350075099908629
5.87072302731582,0.0805907768022183,1.55164613356601,1,3.19618545044095
10.3713782051209,2.30079019050765,0.548561634536837,1,0.0339510135662851
5.42874866120604,-0.287436085784327,1.35698443056714,1,0.0421800905703727
3.11318658582242,0.45882084300159,-0.410115501832514,0,0.340019472972423
3.5671389149002,0.233271241728045,0.106193236893516,1,1.81877668926033
1.57958315581487,-0.66844995451428,0.288180012014711,1,-0.931446647862847
1.81436294297572,0.0231283656244317,-0.297196512205961,0,-1.54615566769364
0.168159529668319,-1.67490464404508,-0.16241430076658,0,1.28371875456959
1.49892962631644,0.594034334429275,-1.66964325616785,0,-0.212539517142249
-0.888001593940198,-1.78466713598847,-0.542785262204682,0,-0.13081719370715
1.49039749545258,-0.448909261251728,0.0688420205291046,1,0.328634666750208
0.689683107752408,-1.18964976004956,-0.456835085720061,0,-0.197378425387014
3.620675325793,0.427394494637869,-1.08651827074916,0,0.392824526313996
2.33549266531837,-1.22328750719615,-0.681441810261088,0,-1.20209824082377
3.2693551510808,1.45722100700149,-0.21035889031839,0,-0.864218809376316
6.08806675287259,0.515669186526234,0.491107395907189,1,1.2376229954587
9.82930057651195,1.70198246340194,0.818066552738947,1,0.358178883371757
7.85145462049476,1.14797721725784,0.0989962802754192,1,0.14297067905006
13.5840983541643,2.82016626537105,2.53333410090968,1,-1.28040507033155
5.17989142536436,0.161191951804716,0.847856847729228,1,-0.710110557907528
5.05964482193836,1.40353402686297,-0.202718603479748,0,0.683136346029461
4.33471959610265,0.467069095281326,0.316542035115095,1,0.477033422611475
4.9369746060612,0.289889282049952,0.819411777618995,1,0.805971947034332
7.41470873993347,1.1701820240174,0.427625245154347,1,-1.20190131736565
3.20718027156288,0.0563645372398724,0.914897267105819,1,0.557768691958
5.28649174661438,0.15770497884087,0.949622407349097,1,1.07185921809006
0.321515747417128,0.0941331893973976,0.023592472583806,1,-1.85064652100015
14.0733321022692,2.13737272027545,1.74638087506052,1,-0.255282109191666
8.43881716715841,1.07898389691998,0.688408882333011,1,1.33028460541146
6.4877400438762,0.577520050128519,0.335241583118977,1,0.665390373216075
2.50690411835928,0.290265128259718,-0.186711485251211,0,-1.41317463906665
6.18787193051247,0.746205370023397,0.0266904489920433,1,-0.932548666187155
2.235389584253,0.676475780789989,-0.651630850800417,0,1.68071686913774
0.442584594986688,-2.16336481652314,-0.520016737982008,0,0.25192572833922
5.4683104683075,0.696054297226028,0.524230138891822,1,-0.211503229077096
2.58541993520116,0.255819159839572,-0.968509365388116,0,2.51844137814214
5.41584361016531,0.333208481284314,0.911933140046933,1,0.637279509394322
6.15529644438473,0.998433437331467,0.0928325972602547,1,-0.867930905287705
1.92045782143109,-0.954031473525408,-0.532930897557154,0,-1.93142736066852
-1.61370787431719,-1.32732941963266,-1.66690551561081,0,0.538883836726234
1.86091291409867,-0.94840613974228,-0.574345490354174,0,-0.579371795574452
6.83614880047434,0.84630988955444,0.745013128124539,1,-0.175472730519704
6.25391314418269,0.393901115784513,0.72558962822977,1,0.944787447014447
2.10851543659247,0.0281045795157465,-0.786301031708022,0,-0.290141310943318
0.100365402251267,-1.21509723105607,-1.53289189668678,0,0.351313469188922
1.79736353621517,-0.428820872454919,0.778913125974403,1,-0.907073375858658
0.604045987879864,-0.422730976016069,-0.812205755314031,0,1.02250692931383
0.38466288011279,-1.16638603128159,-0.877244207964512,0,-1.43170835665056
3.90619491939146,-1.0302378670542,-0.0780710713805571,0,-1.58937082796216
4.78405766375033,0.434874765901047,1.20665173929901,1,-0.903558031966541
3.26224127313611,1.05728066949539,-0.0149030972170777,0,0.401401267862317
-1.42233602058867,-1.60275494496658,-0.975425851214804,0,1.33972939942044
1.08007917927905,-0.978709276818214,0.486317091650899,1,-1.84486072426586
8.50168743666566,1.84448386133787,0.378129066053436,1,0.268878439304134
1.97984479887439,-1.25188027565239,-0.144207879529667,0,-1.58751668277985
8.28249430152841,1.01324510584984,1.28011618685587,1,0.646957520874354
9.8086139420917,0.103481120548225,2.62117311234125,1,-0.72105360316223
6.54894421923594,0.842954081982323,0.759605755539568,1,0.919264061651884
10.0561058541582,1.48362773357025,1.08881315904107,1,0.610919067743666
1.48478219140195,-1.08089370132598,-0.302216637659749,0,0.472001415564758
11.8676550504034,1.3018661031051,2.61462573464379,1,1.4773484954836
8.1323057666315,1.16467207970507,0.719864590001654,1,-0.612069161640725
3.08035188432047,0.562400090035664,-0.909858046448242,0,0.953422276664254
6.56744911387088,1.29561132534365,1.08953518866987,1,-0.422875181548157
5.55217510776225,0.435878846507008,0.363195030671546,1,0.814887926328382
2.09515793245229,-0.286325918972991,0.395034487987832,1,-1.20183604547267
-0.0866153291202806,-1.94112748396607,-1.29941949422705,0,-1.37409503864196
6.84387298990374,1.09914362136933,1.79589941456295,1,-1.27179511496806
2.52723359716661,0.49394866913875,-0.596681688027602,0,0.544379042207212
6.1096491108099,0.11218590016132,1.35747463480321,1,0.181001230764216
1.69343004893886,-0.814497888724744,-0.910626230494239,0,-0.75451653376597
-0.314809271437387,-0.832554025175423,0.240325586016053,1,-1.06526932484558
5.72347576985998,0.319560043908099,0.470157837351789,1,1.15535540063356
2.23079022011604,-0.71525460695975,-0.16314431433275,0,-0.616547448873992
2.91664576172949,-0.219720429985869,-0.207730536625108,0,0.528659539197944
2.73731397815979,0.140775220799658,-0.687085114112732,0,-0.169530715908437
6.15076955277698,0.940669240530118,0.233025548701615,1,-0.558848206333867
2.51178384414715,1.38059507030374,-0.0741774111139945,0,-1.0666079079007
-2.07225925303032,-1.48757581092527,-0.736647415832859,0,1.60349781424973
4.47980787076517,0.317639527670879,1.00702837555917,1,-0.305696187102268
1.28951406632408,-0.0363553919423195,-0.598617286667681,0,1.02787106700636
2.5723283793185,-0.748683571130031,-0.659213138747421,0,-0.158931473698809
2.93197507326319,0.340491856959245,-0.515515378372978,0,0.310068058685995
1.04209080912226,-0.743685155914914,-0.181203890129037,0,-0.377666479793294
1.76184719215815,0.356112707612414,0.0139131497835155,1,-1.19379112707821
4.28987747777136,0.5684227927139,0.143130889663615,1,-1.33033102871901
6.13774673882376,1.05980833884998,0.363572813637784,1,-1.12304272108725
2.08637203230688,-0.654786635894089,-0.199131447592461,0,-2.61653236893566
-2.17382298159744,-1.13759324971684,-1.85004729366591,0,1.27834823786102
3.99836003771909,0.582403870866143,-0.159348325931894,0,0.912613774482013
5.16288299230172,0.372000342533834,0.563613808121309,1,-0.691055966144142
3.29793913162948,0.319881644400693,0.546829810770827,1,0.00220040038434589
2.34212078867818,-1.17705751526305,-0.0428893607251726,0,-0.166024772708248
-4.32802677175963,-2.37470260684044,-1.53373010981288,0,0.27949576223367
5.84069520115079,0.403742440712294,0.938391119233008,1,0.977326290549072
8.15456914723507,1.15859081056471,1.31158512784772,1,0.702501766775074
-0.82868605606297,-0.281911962510112,-2.29131129409292,0,-0.40333227983733
3.21864085750922,-0.318927587609362,0.185924373980695,1,-1.74082443251336
1.23505904021127,-0.947840036225553,-0.698666542157806,0,0.182948358962113
3.43099815475003,0.466833225187537,-0.0259327651340665,0,0.40503011115908
4.6882358592013,-0.175973221396903,0.849230059562708,1,-0.306927699056759
2.43986901713963,-1.2744967279628,-0.377625675380189,0,-0.833217091953803
6.84888681774224,0.32209759377685,0.374303787200935,1,1.3041571735414
4.29730787080298,0.39722404368439,0.559355090553158,1,0.209996829291623
3.70325398335197,0.369661807777353,-0.00182669900000447,0,0.0208724589517775
7.61525852889109,1.17412640687031,0.181873234515982,1,-0.487301089164331
3.73875654668371,2.09053512157832,-0.259030459714554,0,-0.112414158802482
-0.218481639467597,-1.69813068376796,-0.568008105116481,0,1.54505405670017
-3.36606887119185,-2.08534331217013,-1.88792728654517,0,1.55145074703078
6.49576250780783,0.705438403789326,0.121965046243069,1,0.798717113770587
-5.30175465023544,-2.99087493884889,-1.86422985303569,0,1.31228029418946
3.19891532539298,-0.398495166570313,-0.226379389447867,0,0.73728806979599
5.87396518159132,0.443736065354308,1.03127710123977,1,0.519576336944749
5.89199539661519,0.92411496225754,0.149580694683553,1,1.82697163149216
-0.232193285948273,-2.65141493455425,-1.3594564013302,0,-0.285597298725229
2.36515234409787,-0.586285674077405,0.365845185139431,1,1.43378423044342
3.71470832291188,0.410107371319202,0.283184384444762,1,-0.202512949776103
3.49770135602947,-0.844465276638077,-0.394214882327351,0,-0.209146607042501
1.924251891893,0.298903522970771,-0.722960367908253,0,1.32002101806975
3.79480488422585,0.158385277671882,-0.422963826550047,0,0.797618320082889
0.979261550472214,-0.891636878876703,0.160095484295766,1,-2.53325100767166
7.72375281307379,1.07309298518957,1.59036741983679,1,-0.65150683395421
3.13521848429665,-0.686878013784041,1.48149716049795,1,1.42988621582694
10.8940699374742,2.62118664823689,0.0192913637161258,1,-0.514742704735175
2.64007142017405,0.243534123570071,-0.755935662146199,0,1.38021106046228
3.54663807613562,1.16048585274161,-0.702996504480666,0,0.672716934455378
2.05615657099252,0.051918598529794,-0.345688650225492,0,-2.28013561257282
0.134787510711553,-0.958844294063581,0.806738851385091,1,-0.199380347249108
2.95137893923612,0.239058473610811,-0.212026192103133,0,0.781009295403764
4.44311636284717,0.464519208759574,0.32582772092759,1,-0.609180213684108
3.85638230398056,-0.113094732439814,0.706411670678152,1,2.55407387333985
1.14005045470534,-2.25239874077135,-0.791415964681333,0,-1.35722644632466
4.59014382519777,-0.0671765520279147,0.502089207572256,1,1.29024957164108
3.37163383481348,0.332332255314247,-0.589208204232996,0,0.79044300095224
1.61741881157898,-0.33894062585739,0.0788455561659867,1,-3.2762780039893
0.307671468845566,-0.709769120930691,-1.05038236621156,0,-0.0528736618052853
8.8056177371812,1.72795845182425,0.325142422772966,1,-1.06066554073364
-1.38150718654751,-2.63845106609937,-2.10487161454922,0,-0.455563274780549
0.399820735912592,-0.302330213470557,-0.955102746265368,0,-0.681443198977106
1.38300715687684,0.398469307907642,-0.530639874271495,0,-0.170852593743537
5.48156957465226,0.570347342083014,0.827440501985526,1,2.40546877856949
3.26378697070353,0.551435551933471,-0.565181379120663,0,1.95284726581899
0.984770057504696,-0.684097238588541,0.482455349742083,1,0.85111036574687
5.21196496672766,0.567397417488717,-0.164491438910141,0,0.898618544011921
1.73736815786094,-0.24747387028366,0.574148533393325,1,1.02911531946357
2.12449260339437,-1.48039952629903,-0.986232674040448,0,-0.662471710916026
3.98144891492446,0.225621378030362,0.437068793122572,1,0.378897700082555
5.40425412256733,1.43692942109816,-0.42433326939724,0,3.23947365323223
-0.691702232478697,-1.59029078271508,-0.705977859261287,0,1.91991926981324
3.60485078564917,0.193254820146409,0.810516161639846,1,-2.17802068635863
5.8849533364652,0.824978844471343,0.123088059199254,1,-0.137449632377772
0.357249968944553,0.0606580562549204,-0.715761309048605,0,-0.648431165852323
2.92354327122835,-0.555454905872923,-0.375904880651131,0,-0.584808732279381
5.21442166619184,-0.307125952046254,0.228758815184009,1,1.25222300462123
8.93412156798727,0.72035910129743,1.39349253461458,1,-0.334673894629989
1.98639796668733,-0.278110565048043,0.195316160530143,1,-0.650925306664347
12.6719164021694,1.53532645783157,2.926025258275,1,-0.0924408462912947
-2.44211173869227,-0.579740549588227,-2.19310956160463,0,-0.500128843944852
5.82943214533312,0.899397911857602,0.661612247223038,1,0.263259519409781
12.9754469398078,1.88646040096713,2.20857251008776,1,1.3583177776128
1.3142658425724,0.192189933285813,-1.50219884996065,0,0.399472502142751
1.39901648075058,-0.786080947683936,-0.420227366082092,0,-0.112148754835375
8.59082101546712,1.09940844680362,1.15137508261675,1,0.028833579177182
3.24663725179822,0.0436079048953513,-0.740805676316242,0,-0.937972927290754
6.67661417734586,1.18178918030944,1.0113898619392,1,-0.041935199357872
1.24233459505518,-0.750865481928676,0.326364617237213,1,-0.169403224322764
7.01225588236899,0.338856976318243,1.87623411640439,1,0.295490550157752
3.84596929820326,0.876805071196942,0.410037938535872,1,-1.73060921745892
3.85305447982574,0.0610982232281666,0.412946136284275,1,1.27822504017006
3.77413035976718,1.24012682954147,-0.365634164646092,0,0.607969087935355
7.27569265845879,1.01178601813427,0.386852068128578,1,-0.0257752657849035
7.31516697848772,1.07130484676932,0.849545458343505,1,0.534563816875353
0.587448615369308,-0.831440788752253,0.394067733790629,1,0.312986826892926
1.91838762983968,-0.902812638086425,0.342141870961856,1,0.163174265099405
7.0030510407039,1.23941639193373,0.732651828458089,1,-0.597735933231361
13.205077384955,1.69636013735312,2.00552960955093,1,0.263893537947726
