"Y","A","L1","L2","L3","L4","L5"
6.51072258988116,1,0.276550747291463,-0.461867455821985,0.397905309906828,0,0.699140313608002
2.13832420790847,0,0.679288816055271,0.740429906040657,-1.39689726524874,0,0.78027538068871
5.16492604763464,1,0.0898328865790817,-0.698344660682268,-1.18227052196702,0,-0.34518409678403
-2.47350733865561,0,-2.99309008315293,1.06536890145562,0.542324933740678,0,-0.613165116128059
5.8915127641316,1,0.284882953530659,0.545516821338762,0.734721150305722,0,-0.278623234582093
5.80620054156172,1,-0.367234642740975,-0.918209320243205,-0.378504196411471,0,-1.63454045564969
4.08396002057467,1,0.185230564865609,1.02519134367607,-1.64280557175606,1,-1.56482957031333
3.75885771734089,1,0.581823727365507,1.12573840290613,-2.35363430203608,0,-1.28600369442733
0.855192994602276,0,1.39973682729268,0.882800384998406,-1.40018450981963,0,1.07977918892579
8.34987317496853,1,-0.727292059474465,-2.76807861085069,-0.696793174595107,1,0.787506217181619
3.97865577714865,0,1.30254263204414,0.143826578856264,-0.973673476625389,0,-0.893144667286092
4.43999141716836,1,0.335848119752074,1.5198831251518,0.321376423697846,0,0.647863148982519
5.10112556413942,0,1.03850609869762,-0.171316078021067,-0.819010373585505,0,-0.259310619624768
8.02538671087085,1,0.920728568290646,-0.65814499931795,0.472704589780157,1,0.408685781071806
8.51662375614749,1,0.720878162866863,-0.154294602086388,1.1954171235144,1,1.20708858057542
3.71043243970707,1,-1.04311893856785,-2.3830393163367,-0.445658345235482,0,0.222714815637623
6.5505645615001,1,-0.0901863866107067,-1.1382970912816,-1.35312998679368,1,0.796996414836138
2.87235700487323,0,0.623518161999544,-0.0872555328125386,-1.18503067452279,1,0.781283030956976
4.03029263821173,1,-0.953523357772344,0.835326720644203,0.760606964346921,1,1.25829503406056
5.42797145904165,1,-0.542828814573857,0.212110868191506,-1.55734809274195,0,0.96426445137801
8.65050179881087,1,0.580996497681682,0.641346301404555,1.60220703903869,1,1.04841344333549
6.26838235424748,1,0.768178737834591,-1.0321009677859,0.279216025367745,0,-0.529304005671826
5.87442936831822,1,0.463767588540167,1.4857706537531,0.958156714510435,0,-0.228969366866721
0.575903087874795,0,-0.88577629740968,1.19047624727791,-0.737894964320054,0,0.699936956170098
0.0881030136490485,0,-1.09978089864786,0.617226731476435,-0.641051896129936,0,-0.15577375906181
8.88635018475654,1,1.51270700980493,-0.172938324465871,0.446461847481247,1,0.811972656317475
5.80370878092163,1,0.257921437532031,0.861580440756975,-0.189212251041565,1,-0.233190492158711
3.98729782841837,0,0.0884402291595863,-0.620085924544441,0.588090755966724,0,0.678517989796444
5.54621274260015,1,-0.120896537539089,-0.878213047268405,-0.188046258983758,1,-1.66993471997132
4.33350061801685,0,-1.19432889516053,-2.22859514687621,-0.183047444540422,1,-0.413277305792081
7.60174084585338,1,0.611996898040387,0.193263225267502,1.76037108613501,1,0.255318793889251
9.59758918351227,1,-0.217139845746521,-2.31265671694031,0.491819019266072,1,2.30472386125229
0.68013437964265,0,-0.182756706331922,-0.0243337921357311,-2.32690137102039,0,-0.569929370468553
6.91745706614854,1,0.93334632857116,0.441340589239052,0.717234053379376,1,0.566498175468524
3.59183903015362,0,0.821773110508249,0.789576753769568,-0.68233877507983,1,1.31761808547334
6.60591450760261,1,1.39211637593427,1.02181962668272,0.038614423126172,0,-0.763537545367097
4.4309902989803,1,-0.476173923054674,0.615261159537096,1.35344327237485,1,-1.55556747990824
7.7681526265911,1,0.650348560726305,-0.859577856168591,1.69138981336243,1,-0.477759989378902
7.14088062884944,1,1.39111045639,0.890748976368977,-1.97724922370716,1,0.54438060106336
2.83289163571368,1,-1.1107888794479,0.0632747474874033,-1.52539749092167,0,-0.928493016680416
3.30000434251982,0,-0.860792586877842,-1.86466105555997,0.437746900882553,0,-0.706494967188103
3.83030863288212,1,-1.13173868085377,-0.1131368509232,-0.643125319354182,0,0.709500922701394
4.9188369690796,1,-1.4592139995024,-1.78338637587516,-0.4760779533788,0,-0.0152057006118444
3.44084842993513,0,0.0799825532411612,-1.05349044072366,1.22940126860005,0,1.23281957654683
8.3566697091137,1,0.65320433964919,-0.619354677304664,-0.461557933995871,1,-1.83976419144613
5.36883809489268,0,1.20096537559849,-0.586938576519139,-1.1671305153144,1,0.0749859053183714
3.41775232795785,0,1.04475108716773,0.926975731943589,-0.300352441454184,1,0.0146626388254975
3.69425797005095,1,-1.00320864683985,-0.0654058453375009,0.769973982367045,0,0.7267207114139
5.66265650203971,0,1.84848190167275,-0.937111758775164,0.240262799278662,1,1.30700634420763
5.90558796514776,1,-0.666773408757817,-0.633859433761415,0.754168797301627,0,0.802647914284583
0.00404034572052647,0,0.105513812456069,-0.575224286015068,-1.76908156428037,0,-0.577788009550133
2.75738039094145,0,-0.422255881868856,0.188221041759335,0.116332320379715,0,0.368098982343623
6.06462516402027,1,-0.122350171954971,0.539655974462932,0.692022539741815,1,2.0342611085669
4.55750680335704,0,0.188193034501498,-0.420884069657012,1.37798602518764,1,-0.46625720726422
-0.061996391709479,0,0.119160957997006,-0.339466559977085,-2.73597021069485,0,-0.658332191823965
3.13216135487978,0,-0.0250925508674029,0.518080388363255,-0.782565190445743,1,0.481196186532184
5.41083830023726,0,0.108072727942033,-0.869387621013225,0.808043339986812,0,2.41574678644426
4.86693078825362,1,-0.485435235846668,-0.160670914154826,0.524068585979806,1,-1.8782681182574
6.5623922159413,1,-0.504217130687903,-0.142616786605041,0.35611777436691,1,-1.18090702390926
3.73769531953433,1,-1.66109907991481,-0.765210967844204,-1.6049550133313,1,-0.368174485740341
3.03043113501413,0,-0.382333726873818,-0.659800571317015,-0.322682059625519,1,-0.806047806246658
2.35876372513043,0,-0.5126502578778,-0.307405440413442,-2.16145939152144,1,1.18267150293237
8.93803982611174,1,2.7018910003448,-0.881927450206018,0.0190967022825058,0,-0.399965950446338
-0.308188415382681,0,-1.36211623118972,-0.0953451587484263,-0.992704380579595,0,1.73432027998663
3.63861385992095,1,0.137256218558607,-1.2759693730741,-1.43976540953535,0,-1.31151276703607
-1.03625267463107,0,-1.49362506731629,0.375584983964806,0.169291552863872,1,-0.0647714415416255
1.23447660609081,0,-1.4704357414368,-0.469230372596356,1.8248258610762,0,-0.111992025640943
0.805913874787145,0,0.124702386197007,0.79893320361921,-1.58444178208245,1,1.2436210020645
-0.711688717133319,0,-0.996639134884037,0.426288199258715,-0.873830017616974,0,-0.932374324525813
3.54395970703787,1,-0.00182261430470819,-0.512132013193506,-0.195780946959777,0,-0.358989879390395
2.60161059430331,0,-0.428258881425815,-0.347515536975732,-0.706652682485904,0,0.528530040590725
4.41381206955295,1,-0.613671606449495,0.609392746386973,-1.04368410538297,1,-0.497293383055432
-1.90652975757006,0,-2.02467784541911,0.735464318036699,0.61000173520942,0,0.989035512195167
-0.227354696670953,0,-1.22474795035999,0.476708560673323,-1.00719181216564,0,0.378355900939191
5.94256167957508,1,0.179516441117938,0.328285766781953,-0.161783123191246,0,0.517431070756774
7.14799292070816,1,0.567620594423535,-1.78126747525362,0.980051876335626,1,0.08314418677697
1.41663532104368,0,-0.492877353553475,0.119396421345399,0.361942258956084,0,0.841143682369222
3.79865484152051,0,6.28840653511241e-05,-1.41829537201652,-1.60565791906829,1,1.9378725395687
8.73695180932069,1,1.12288964337997,0.076034377653877,1.31105640447589,1,0.161750676050909
8.11854507551721,1,1.43985574297619,-0.660833242210851,0.539388173408711,1,-0.37360434480867
2.2262894407074,0,-1.09711376840582,-0.105506046058469,0.218794224103804,1,0.00930519405372548
3.50871278682268,0,-0.117319560250177,-1.18008588758692,-0.129966893255263,1,0.244431919209213
6.92063997142553,1,1.2014984009197,-0.164359186462737,-0.865052891545505,1,-0.005907289731997
-1.130233387102,0,-0.469729580566301,1.5194407743176,-0.825638182890832,0,1.88147014046903
-2.41995279081487,0,-0.0524694849389963,1.82516507817365,-0.954139075093771,0,0.179036917601582
5.74564136347341,1,-0.0861072982370895,-2.48863985015353,-1.3922237409318,0,0.157005609319302
8.6350568697851,1,-0.887679017906431,-1.65432225038973,0.532505696903585,1,1.97288314248152
5.41206655683473,1,-0.444684004884738,-1.42085528137192,-1.36001392024891,0,-0.156484433738328
5.39781773947182,1,-0.0294448790882381,-1.27629656625184,0.417999489071495,0,0.218733381800242
2.8657364267675,1,-0.413868849057924,2.07910079937255,-0.850258156293663,0,0.997256923383745
4.45740848091208,1,1.1133860233682,1.01553602068229,0.869526359692787,0,0.0995284714794064
6.58679196205216,1,-0.480992841653982,-0.109612816175039,1.03448043626442,1,-0.204202834629546
3.94892356887288,1,-0.433169032600729,0.981518881029313,0.0207367874396349,1,-0.444161143277891
0.00266785859020047,0,0.696862576552103,2.26134720681062,0.395119304823088,0,-0.767366779251089
-0.0342482296433204,0,-1.05636841317091,0.637089923803561,0.276352141875242,1,1.04938714590671
4.0617826252759,1,-0.0406984751512149,1.77553654284699,-1.40690816653097,0,-1.1459040738562
4.66488078642169,1,-1.55154482234759,-1.1475015474698,0.804685346315888,1,0.135651968773849
4.88558024212521,0,1.16716954923568,-1.07932259375455,0.775054010807102,0,-0.306464771118655
2.62450955685037,1,-0.273645701374081,1.06794985879243,-0.908145691062996,1,-1.4288390149676
3.76320406594951,1,-0.467845324672254,0.89175319136426,-0.996020115936964,1,-0.148672016294309
4.2236856356548,1,-1.23825232798621,0.870096509939708,0.362546645148159,0,1.02096140026183
1.0450631150517,0,-0.00776203377732663,0.48576246486856,-1.08608236477082,1,0.40047120231437
3.84473655670479,1,-0.80028217795166,-0.471093692846051,0.175262128847649,0,-0.769094115554206
2.78759001058082,0,-0.533492329950436,0.949629993820546,0.634523421021894,0,0.620225568761584
1.87059185287442,0,1.28767524558459,1.84772759129207,-0.268304978918258,0,0.40449976019752
5.26955584957152,1,-0.175525870242127,1.24040742887073,-0.143418596403623,0,0.103144748122689
5.01104147331204,1,-1.07178238415068,-1.38081421835124,-0.68532621612298,1,0.299768371502855
4.86953536783076,1,0.163206882467382,0.474676877291482,-0.310462136836296,1,-0.539121737297843
1.07138495863544,0,-0.36273841562795,0.0123463579876949,-0.570169549397608,0,-0.697930117448539
3.34700150065352,0,0.590013547987339,0.0870999372857267,2.53434623037214,0,-1.85798865213671
8.85910450906476,1,1.43242192773099,-0.182368193763325,0.601535968134075,1,-0.793252349314638
3.15292982774375,0,-0.992692511109493,-1.26567026582532,1.12756120883178,1,0.15645726571073
3.96349297689479,1,0.454650297580283,0.331283912940739,-0.470251565380531,0,0.0219700717006835
0.165665235022812,0,0.0848980586784873,1.35172863098665,-0.207428502167303,0,0.430286204885472
6.69945835223784,1,0.895565582264545,1.63656573626269,2.7456733627009,1,-1.35230007683272
0.0925911432390971,0,-0.229778138946267,0.479932228852687,-0.830290714875519,0,-0.303520145117042
2.33550758372888,0,0.836619068460613,-0.736315911257857,-0.642700128605558,0,0.0230691200835892
3.86902286285601,1,-1.74505586133669,-0.583016619413601,-0.14161198106721,1,-0.791248852860959
10.0020107010526,1,1.68945892131337,-0.611431981951386,1.10436615092869,1,1.04944877144129
4.84430121705048,1,0.864777978518578,0.603350043610892,-3.00102477350675,1,-1.2633457030738
8.65504968488591,1,-0.150775988885748,-0.235763339357311,2.05359382706753,1,0.542227525676579
-1.8614601196496,0,-1.44900713013917,2.90421609162339,-1.09379605229137,1,-0.62431867524835
7.85103592609881,1,0.643008700041982,-0.268291279315417,-1.22656351514338,1,0.200851398221498
5.89034649818218,1,0.483193863814768,0.148092848403041,-0.342277227142286,1,1.38722885135768
3.84563669412622,1,-0.00635562642138871,-0.206794982835284,0.658532578195758,0,0.243517868734769
4.89559089693394,1,0.151455892862424,-0.642560138451547,-0.851445102760097,0,0.0284757699639452
1.3736588935428,0,-0.584108970349804,0.847571823884568,-1.87598302993031,1,1.79246609759573
8.36546022294343,1,0.368806732630242,-0.527572126400654,-0.48985664144872,1,-0.346699995404753
5.43053590362261,1,0.294654339719516,0.00237075710813171,0.328243402709361,0,-0.342527330431329
6.37088672778007,1,-0.279259373342575,-0.281880233551283,0.865162051806121,1,-0.186406567312828
5.22568856134516,1,-1.33623665489315,-2.8284746523873,1.13971671684903,1,-0.0282785515658435
4.16617146065863,0,0.700748818440034,0.650930316327698,-0.433955263226009,0,0.641987653817427
4.7438486725748,1,0.554196622274034,0.157759171113334,1.46297579684964,1,-0.730193882289085
2.41338738406698,0,-0.836306592801415,-0.853437022665369,1.19780771096557,0,0.721285780484933
-3.20768963717539,0,-1.59458816200624,1.36310008597407,-0.46228665944604,0,-0.552765920150596
8.52870610427346,1,0.204958580587634,-1.26289617117116,0.912847756741927,1,-2.03118954796387
6.78153193287328,1,-0.34508797797289,-1.77794654572074,1.05656727466585,0,0.0287908509394819
3.284825653338,0,0.252611703364455,-0.686919645075559,-1.38155427610757,1,-0.495298369135247
3.36227998413397,0,-1.29400246548455,-1.18433552229326,1.52242167132902,1,0.366231228660658
1.3636019694584,0,-0.959170444380363,0.789677301727648,-0.0780192840566323,1,1.4445867059098
3.78414374401465,0,1.0857748536799,0.0859637709502686,0.502346304431283,1,-0.967725194146562
7.88599626505515,1,0.403774904715714,-0.370061442579403,-0.0872131289547691,1,-1.80961984819086
7.3904041057741,1,0.586487536719298,0.00933636704307702,-0.690953385894806,1,-1.53372645901299
10.3008641500582,1,1.81522844615395,-0.951059591672824,1.52642292910877,1,-2.72927384443907
2.52115906654148,0,0.128821428602383,0.181717711397805,1.3140666822661,0,-1.95711352315401
-0.254161580353957,0,-2.00092923773151,0.190339844032856,-1.06975411357875,0,0.749589731794289
5.57862950742098,1,0.33377719743357,-0.0717387693981193,-0.0159038650102378,0,0.739793826167664
4.95398883440651,1,1.17132512735879,-0.00285171005059469,0.538930717398302,0,-0.556190203046663
7.41050645843013,1,2.0595392422993,-1.10821896191248,-1.7847166263677,0,-0.581568900300809
-1.09321798772802,0,-1.37686159824052,0.935191767373595,-0.450105347817872,1,-0.328775912882547
3.30116948885534,0,-1.15085556562711,-1.48583945173733,0.478496474306168,1,0.955742121939445
-1.2336865093001,0,-0.705821394760121,2.22854189842651,-0.346428572747648,1,0.526397989879095
-1.34613127094194,0,-1.05405578207719,1.6241352225378,-2.04428657828086,0,0.313762025895813
1.1976486246009,0,-0.645743723142491,0.519764625253335,-1.48362599388729,1,-0.441009365710698
3.32481712352673,0,-0.185377967676503,-1.352028636762,-0.922956472241783,0,-0.461021116736661
0.753404407465345,0,-1.20122205073999,0.426123827628841,0.174244530667259,0,-1.4311700712015
7.73471249520863,1,2.03697216698315,-1.66318758520667,-1.81732318496419,1,-3.12055136250136
7.38256909378268,1,0.107774744885547,-0.269943621830999,0.500040679122927,0,0.108412986828893
4.49821179835551,1,-0.0841081005055806,0.790790959773877,1.06354635357899,0,-1.69074383926491
3.85146031619235,1,0.495619641604594,0.840608638772999,-0.565202660570903,0,-0.66805260233409
5.05646197846764,1,0.0374151861179653,0.0329694848504644,0.944092998938885,1,-0.0924537213216292
5.69426799740977,0,-0.13208803695591,-0.238163753848546,0.973098936350998,1,0.420452061319529
8.88195401856286,1,1.4767874235521,0.263552286150818,-0.0171660701106577,1,0.322152468084
4.91569120232673,0,-0.217030210092103,-1.59178517406521,-0.359927350868906,1,-0.501200012892865
2.50930048701325,1,-1.28360220409223,-0.376235068846935,-0.190184285527522,0,-0.630292670347303
2.26906597226159,0,0.385667890443402,1.81252714991038,-1.87755309426937,1,0.802463362665874
2.66727112730462,0,-0.351512873529092,-1.73809968261789,0.560349532587586,1,0.83344348914791
2.97315989431064,1,-0.521796093356269,1.62911115074531,0.33538474743254,1,-0.945840996860716
3.20628512867024,1,-1.06813120068717,0.528105441488507,-0.153022777564646,1,-0.940465404766421
2.0913972851781,1,0.428365903266692,-0.360444186597554,-2.71848745728651,1,-0.0896883266638027
3.45714860855667,1,-0.174018234426995,2.23761689061182,0.292217786590762,1,1.55203033506458
7.73514515331323,1,0.515667728648029,-0.0401996174749625,0.565322207888516,1,0.105767965181437
-0.926342692998903,0,-0.234365277305921,1.894125331564,-0.874218964168323,1,-0.666332382118712
4.7492486356748,1,-0.658503425821771,0.024804649937664,1.0090338680072,1,-1.12340548064392
4.61996474467271,0,1.25023660407872,0.553425403100445,0.577055109325141,1,0.199538645006942
4.65266292158077,1,-0.271763715111397,-0.574350945442218,-1.18799741203433,1,0.250841390106468
7.02876424899874,1,0.947951995875196,-0.928337006439503,-0.958594137083384,1,-2.04501459349195
3.24087371209822,0,-1.20158243010894,-2.00042544129482,-0.220745542875477,1,0.714345472390602
4.53755123425839,1,-0.466116096375502,-0.622068696299165,-0.990504323908094,1,0.261636378296436
1.02324629579132,0,-0.26935139515318,0.727145566485242,-1.04605522165573,1,0.919232415958221
7.35475114151362,1,-0.390965408130861,-1.10218330324535,1.35964791465518,1,-0.111085124849647
5.80258996919863,1,1.34870701199171,-1.15946277085336,-1.15592399628206,0,-0.591280703578256
4.13707516776687,0,-0.0227647012984126,-0.43890563975272,0.26084315779637,0,0.121792667787987
6.68173508563096,1,0.24422585110345,0.159134206763553,-1.55823647505566,1,-1.00204568129956
5.61810297958548,1,-0.942371707863923,-0.49460068553302,-0.00714045431300919,1,1.17914140350404
2.84265425836672,1,-0.729217276509575,1.21236784558103,0.567722227536647,0,-1.32472765032805
2.43907953224365,0,0.998068908554848,0.292632425911828,1.11104418692594,0,0.244986976817036
4.14972025112899,1,1.25848166459556,-0.0360424610323628,-1.11934473018331,0,0.393352741577617
9.09045615496421,1,1.2488636888101,-1.10261610256618,-0.745335689322329,0,-0.360799227232134
3.36881770577919,1,-1.38063704952533,-0.935640286949069,0.89568526902501,1,0.301534911703016
6.78792137024714,0,2.04996069363639,0.460837326820304,0.590244427344547,0,-0.779709946467665
7.5161738451256,1,1.01687282979954,-0.332363462610624,-0.288462279506972,0,1.64683544353442
1.64112620077686,0,-0.0267174641382579,1.10616326882244,0.048163466406871,1,1.22046743957188
8.06216889935677,1,0.70360777879826,-1.63369360485113,-0.488926055790904,1,-0.533246552591227
0.549982749097231,0,-0.971385229151864,0.335192800595372,0.712986584937058,1,1.26298929308163
1.90084611405152,0,-1.09615624155886,-0.524657444990142,0.348591154474638,1,0.178576171234217
4.93457374197931,1,0.0490504509375971,1.4633710753022,-0.0935614532345968,1,-2.4990998221438
-0.518729482676211,0,-1.19849585655778,0.427178041986582,-0.845384979296857,0,0.72564847924437
7.10909727353996,1,0.190018998559748,-1.02512982017635,0.277606233056156,0,0.370497437715745
7.06500313248334,1,1.29770589960467,-1.30805832132281,-0.28890129987681,0,-1.14082737709871
2.69487358290391,1,-1.03387372296475,0.229601886628634,-1.8513267476268,0,-0.230037157758182
2.45354550624487,0,-0.738440754213064,-0.307021277811913,-0.955468599993092,1,1.30835640773718
5.58880137408121,1,0.0465639394508634,-0.0838330995421848,-1.68713584936332,1,-0.0755554355015029
3.33476611363369,1,-1.01759611982611,-0.165731840611065,0.933252713848061,1,0.738430066256545
2.83920001826617,0,-0.383283959886278,0.655012558663501,1.5139508755078,0,0.668042622766182
9.13300646921106,1,0.872755411671398,-1.07483472817753,2.35428526164579,1,-1.03083717931094
3.06791676588328,0,0.969545013970117,3.4709096034659,2.13661687737965,0,0.357704430067721
2.26635960999284,0,0.383846665027094,0.294080892384018,-0.752573791675775,0,0.493775752672003
1.36311782071724,0,-1.85155566306746,-0.536373846346391,-1.25293572924985,1,0.446292154820742
1.8262557283069,0,-0.0539967368261657,-0.144773495445704,-0.624828084817834,0,-1.41776883035419
8.86754244301445,1,1.06477321433828,0.542130527840553,1.27206446910862,0,-0.347135864716089
5.28088933540684,1,0.813195037411605,0.634175193192408,-0.993816376439543,0,-2.30529298030137
7.52907966588843,1,-0.190816474104282,-1.77485606890494,-0.708438488507119,1,0.592916013108223
2.98452827857477,1,-2.6999298085637,-2.06613588468656,-0.74678043290112,0,0.382516543778987
6.20888846714493,1,0.0609666388011166,-0.0899069094632118,-0.277310210041919,0,1.0599421008927
4.20105346448256,0,0.573751697483578,0.836802178058687,0.659896700957193,1,0.0186362389706742
5.07022686689395,1,0.0458035797250989,0.166240833093532,-1.5121388803747,1,-0.0979719625336884
2.50901635040973,0,0.157412540175875,1.02552557344612,-0.0216116895578993,0,-0.234486246195178
4.68672425710173,1,0.431565372868771,0.403188458132936,-1.75457004400806,1,-1.02864350288556
7.03621649403743,1,-0.396549736050212,0.4115921198628,1.03546625106255,1,-0.309995098212964
4.13312428580258,0,1.30997822575155,1.68018682802245,0.862397608654755,0,-1.09408297557127
9.00475212641891,1,0.470393399873943,-1.06210757323509,0.265544767018382,1,2.5552478660352
1.85405392618707,0,-1.2426702705746,-0.791235649678155,-0.231326977263818,0,-0.062414682995609
7.69786773239137,1,1.38157545638553,0.388512274160985,1.0243577681252,0,-0.625995015786987
4.35039823604659,0,1.20445893700982,0.253998499450374,0.617370042573925,1,0.0404043161514382
8.01873390031051,1,0.824073963681881,-2.18716829258598,-1.17103081674999,0,1.96708898607848
5.37369809649597,1,-1.66262940218559,0.537800433283471,2.51918956720831,1,0.856995465057607
3.58896415635219,1,-0.569306343605481,-1.28988641170683,-0.633089812097793,0,3.12879423626318
5.75757764682191,1,0.635513817289526,-1.22554397015877,-1.02353018715821,1,-1.14444658571636
4.27642688849784,1,0.0437220075778579,1.72711355277575,0.435693940706874,1,0.347499489927965
7.15404524529276,1,0.348012303661307,1.1603578032903,0.267296542526631,1,-0.32982751609927
8.40459688218634,1,2.45959354887041,-0.74816158375162,0.15153477759341,0,0.230008736164626
-0.779076353654901,0,-0.81838032439967,1.66667232493041,-1.42910809944283,1,0.525724096586406
1.28408470263923,1,-2.11320011492914,-0.529697424571316,0.092244038071599,0,0.672907235681033
0.623130785552383,0,0.273695272430415,1.02864835063927,0.387349852747071,1,-0.540058629205981
2.03592445039189,0,-0.687596841243412,1.3767179910649,2.24373592299426,0,-0.643143508067365
5.61510302460231,1,0.446041052961866,1.33100295826265,-0.781466209509284,1,-0.321997569925702
0.631480613900683,0,-0.812384723790597,1.25465594943585,0.739967670482955,0,0.15581252137069
5.24256058764437,0,2.21205548033514,-0.287334553809268,-0.858421801859811,0,-0.217709038282295
7.42213790139716,1,-0.12370597157743,-0.546735518159085,0.302018596365049,1,3.01344990298154
3.76866231882954,1,-0.477335506030052,1.253927471065,-0.961095221822742,0,0.871601610971644
-0.506611064420762,0,-0.166261491486608,-0.0717229189590111,-1.99760903604054,0,-1.06085312300463
4.6903273009821,1,0.862563383626431,-0.682436621264268,-2.30690186737447,1,-2.03103982664257
6.99613147172757,1,0.0973404852028189,-1.02499645828567,0.86723155891422,0,1.69127673607672
-1.58811973140685,0,-1.62561673921129,1.30157781471653,0.076113269906901,0,-0.503426288564035
